"Lipid","Adduct","Ctrl_BKS_2202","Ctrl_BKS_2203","Ctrl_BKS_2206","Ctrl_BKS_2211","HF_BKS_2214","HF_BKS_2216","HF_BKS_2217","HF_BKS_2218","Ctrl_BKS_db._2225","Ctrl_BKS_db._2226","Ctrl_BKS_db._2227","Ctrl_BKS_db._2231","HF_BKS_db._2239","HF_BKS_db._2241","HF_BKS_db._2242","HF_BKS_db._2243","Ctrl_BL6_2249","Ctrl_BL6_2250","Ctrl_BL6_2251","Ctrl_BL6_2252","HF_BL6_2260","HF_BL6_2261","HF_BL6_2262","HF_BL6_2266","Ctrl_BL6_db._2273","Ctrl_BL6_db._2274","Ctrl_BL6_db._2275","Ctrl_BL6_db._2279","HF_BL6_db._2286","HF_BL6_db._2287","HF_BL6_db._2288","HF_BL6_db._2289","Ctrl_BTBR_2292","Ctrl_BTBR_2293","Ctrl_BTBR_2297","Ctrl_BTBR_2298","HF_BTBR_2306","HF_BTBR_2307","HF_BTBR_2308","HF_BTBR_2309","Ctrl_BTBR_ob._2316","Ctrl_BTBR_ob._2317","Ctrl_BTBR_ob._2318","Ctrl_BTBR_ob._2320","HF_BTBR_ob._2329","HF_BTBR_ob._2331","HF_BTBR_ob._2333","HF_BTBR_ob._2334","QC","QC.1","QC.2","QC.3","QC.4","QC.5","QC.6","CV"
"PC 37:4"," [M-Ac-H]-@6.89",5722.81358738548,11469.547672019,3264.9740364125,3660.25599297855,11270.4635228106,5658.69577603727,4568.04361430066,3004.01763718004,4078.29456265301,5936.64649159397,4928.67225282779,4621.09206757743,6612.71816521373,5252.24897141774,3660.25599297855,5484.76882944373,7342.00216429879,7342.00216429879,23275.8576896441,7175.47660733322,7342.00216429879,11469.547672019,11270.4635228106,7243.7404663457,10081.7855588267,10807.0903027805,7175.47660733322,5444.24300290601,10560.0202811424,23275.8576896441,5444.24300290601,6220.53409162898,6220.53409162898,11469.547672019,5583.55899821461,8201.64304747211,7342.00216429879,7662.26575393545,7662.26575393545,7468.91020537391,13222.5141074643,18996.1980238552,8201.64304747211,13222.5141074643,9098.52542038267,16977.7126066437,10560.0202811424,6893.99101869691,6124.59842367946,6543.25764471686,5583.55899821461,5722.81358738548,7958.68099521296,6820.23597199196,6030.59166744479,12.7048883620944
"PG 34:3"," [M-H]-@4.78",6692.07812720161,5722.81358738548,7468.91020537391,14159.4172870317,2530.81557511034,9652.2881630867,16511.7738776391,9389.09614175612,14159.4172870317,12362.8544060816,7842.77379494768,5444.24300290601,4568.04361430066,10081.7855588267,16511.7738776391,12796.5625080866,5153.13534799435,6458.12179229517,2690.35120325713,5583.55899821461,4621.09206757743,3612.42450746274,5252.24897141774,3991.3748774096,2377.92415703998,11469.547672019,9389.09614175612,4748.28122391277,2744.74108536457,4130.83029362121,8337.67239004813,5936.64649159397,3264.9740364125,5722.81358738548,4989.00768591836,2622.88783787293,4684.86472175451,2921.18181952142,3371.24020338599,5314.72626670759,4213.9000763739,3944.63350248391,4167.15954181807,2037.93291603604,4835.83974370954,2584.65283142539,2690.35120325713,5153.13534799435,8337.67239004813,7842.77379494768,8868.25204713259,7045.24217979703,7581.25015341629,6458.12179229517,6289.33066001893,12.7322230815005
"PE 37:2"," [M-H]-@7.24",39833.3047734115,52530.7338662063,30921.7774279654,82573.7838642449,28562.8753300234,38297.9517129432,64793.5896416226,55222.1279283342,50170.0351653354,16511.7738776391,33288.4448987544,26386.6191432758,39833.3047734115,38297.9517129432,40898.1228379609,35604.7529681929,18996.1980238552,33288.4448987544,26975.7613843969,32818.1265976948,30921.7774279654,64793.5896416226,24086.534067023,23275.8576896441,18227.3106571733,58724.6142706174,74339.1387505421,77856.7261190995,54000.7873822487,62449.6329820844,80125.0146541009,104314.230063418,101591.649877395,36175.8079706462,39833.3047734115,28036.3954852253,98514.3900552676,93754.3318697047,82573.7838642449,89756.1928241146,62449.6329820844,66772.8036080204,77856.7261190995,45678.3541423267,24927.793808888,64793.5896416226,71869.8109222765,87717.4768339602,52530.7338662063,55222.1279283342,52530.7338662063,41786.3781778188,50170.0351653354,41786.3781778188,40898.1228379609,12.8104640598956
"CL 72:8"," [M-2H](2-)@8.94",109331.860803225,98514.3900552676,96213.6882275837,89756.1928241146,54000.7873822487,87717.4768339602,113885.939588216,91346.6549742346,113885.939588216,43832.3602661799,74339.1387505421,66772.8036080204,80125.0146541009,80125.0146541009,55222.1279283342,74339.1387505421,34816.2292933379,70760.904738422,48136.539803773,58724.6142706174,62449.6329820844,109331.860803225,50170.0351653354,40898.1228379609,24927.793808888,132036.420915596,113885.939588216,151836.85010263,104314.230063418,85302.2070384946,132036.420915596,62449.6329820844,80125.0146541009,69382.8734553005,80125.0146541009,47292.6383602812,91346.6549742346,113885.939588216,96213.6882275837,104314.230063418,71869.8109222765,145525.564021415,109331.860803225,145525.564021415,41786.3781778188,87717.4768339602,104314.230063418,101591.649877395,91346.6549742346,85302.2070384946,87717.4768339602,104314.230063418,76887.4647095449,74339.1387505421,74339.1387505421,12.8485760502003
"PE 42:7"," [M-H]-@7.00",52530.7338662063,62449.6329820844,76887.4647095449,50170.0351653354,96213.6882275837,55222.1279283342,58724.6142706174,71869.8109222765,60342.0065430414,85302.2070384946,70760.904738422,74339.1387505421,69382.8734553005,63471.4515910202,69382.8734553005,43832.3602661799,52530.7338662063,101591.649877395,96213.6882275837,126004.307551344,101591.649877395,60342.0065430414,82573.7838642449,80125.0146541009,71869.8109222765,34816.2292933379,26154.9063350395,33288.4448987544,58724.6142706174,44573.6204245312,37335.188332672,38995.8923045246,48136.539803773,58724.6142706174,52530.7338662063,33288.4448987544,37335.188332672,45678.3541423267,50170.0351653354,47292.6383602812,60342.0065430414,63471.4515910202,63471.4515910202,71869.8109222765,89756.1928241146,66772.8036080204,55222.1279283342,60342.0065430414,60342.0065430414,62449.6329820844,55222.1279283342,50170.0351653354,74339.1387505421,63471.4515910202,55222.1279283342,12.9768716234236
"plasmenyl-PE 32:0"," [M-H]-@7.02",37335.188332672,34816.2292933379,36175.8079706462,42899.5234995226,36175.8079706462,32818.1265976948,39833.3047734115,22765.2892577217,20090.3062441553,33288.4448987544,48136.539803773,38995.8923045246,38297.9517129432,33712.1593854565,30921.7774279654,24927.793808888,26154.9063350395,17295.4484780253,22339.1385149186,16511.7738776391,20960.3514526219,38297.9517129432,9098.52542038267,8674.60542344305,20090.3062441553,41786.3781778188,38995.8923045246,28036.3954852253,39833.3047734115,36175.8079706462,48136.539803773,80125.0146541009,43832.3602661799,40898.1228379609,50170.0351653354,77856.7261190995,74339.1387505421,23275.8576896441,37335.188332672,40898.1228379609,26975.7613843969,35604.7529681929,24927.793808888,16266.6007322848,15924.7504294567,18996.1980238552,26975.7613843969,42899.5234995226,33288.4448987544,30921.7774279654,34816.2292933379,43832.3602661799,38995.8923045246,35604.7529681929,30921.7774279654,13.0644992790914
"PA 35:2"," [M-H]-@5.95",5252.24897141774,3264.9740364125,5153.13534799435,6893.99101869691,4748.28122391277,5484.76882944373,3075.91575654467,4342.12542272719,4748.28122391277,2809.51919385145,1034.92573100347,3075.91575654467,3660.25599297855,1960.74246301565,2584.65283142539,1182.89941520448,3004.01763718004,3719.73096664114,2488.25166447273,1391.55056011297,1818.09326329959,4213.9000763739,2459.38728185783,1626.69860289342,1257.1392907051,7662.26575393545,5722.81358738548,6692.07812720161,4928.67225282779,3264.9740364125,5484.76882944373,3264.9740364125,3190.93733642942,4928.67225282779,3944.63350248391,2187.9540251399,2258.812670135,3190.93733642942,2348.23663247028,5081.82969265839,3298.74597581063,2690.35120325713,2744.74108536457,2744.74108536457,1060.89075349743,2086.86468213465,1626.69860289342,5370.91325114622,2622.88783787293,3464.91457629439,3660.25599297855,3075.91575654467,3514.42337190523,3991.3748774096,3190.93733642942,13.1772261197075
"PE 37:6"," [M-H]-@5.97",42899.5234995226,54000.7873822487,82573.7838642449,52530.7338662063,82573.7838642449,96213.6882275837,47292.6383602812,93754.3318697047,38995.8923045246,82573.7838642449,63471.4515910202,56448.536332226,87717.4768339602,35604.7529681929,45678.3541423267,30921.7774279654,33712.1593854565,47292.6383602812,16977.7126066437,52530.7338662063,26975.7613843969,63471.4515910202,45678.3541423267,54000.7873822487,54000.7873822487,89756.1928241146,76887.4647095449,121044.482007913,82573.7838642449,82573.7838642449,85302.2070384946,48136.539803773,64793.5896416226,87717.4768339602,82573.7838642449,39833.3047734115,77856.7261190995,74339.1387505421,48136.539803773,80125.0146541009,82573.7838642449,69382.8734553005,60342.0065430414,87717.4768339602,48136.539803773,85302.2070384946,96213.6882275837,45678.3541423267,56448.536332226,58724.6142706174,54000.7873822487,48136.539803773,62449.6329820844,69382.8734553005,69382.8734553005,13.1826378853706
"PG 36:3"," [M-H]-@5.69",69382.8734553005,22765.2892577217,60342.0065430414,18546.9651133156,42899.5234995226,35604.7529681929,41786.3781778188,22339.1385149186,55222.1279283342,26386.6191432758,28562.8753300234,33288.4448987544,41786.3781778188,41786.3781778188,36175.8079706462,34816.2292933379,54000.7873822487,34816.2292933379,29833.3524965028,50170.0351653354,43832.3602661799,13942.5319546468,44573.6204245312,50170.0351653354,28562.8753300234,35604.7529681929,21875.7054352157,38995.8923045246,20694.7584137579,24359.1009633871,36175.8079706462,24359.1009633871,16511.7738776391,24359.1009633871,18227.3106571733,6289.33066001893,14856.5922293296,37335.188332672,33288.4448987544,30921.7774279654,20397.3985975092,30921.7774279654,36175.8079706462,31811.2018101496,47292.6383602812,24359.1009633871,20960.3514526219,32818.1265976948,32818.1265976948,33288.4448987544,31811.2018101496,23275.8576896441,28036.3954852253,33712.1593854565,26975.7613843969,13.201059214538
"PC 31:2"," [M-Ac-H]-@5.64",47292.6383602812,37335.188332672,58724.6142706174,87717.4768339602,34816.2292933379,91346.6549742346,77856.7261190995,96213.6882275837,80125.0146541009,166169.787073282,113885.939588216,104314.230063418,70760.904738422,87717.4768339602,121044.482007913,145525.564021415,98514.3900552676,91346.6549742346,70760.904738422,85302.2070384946,91346.6549742346,38995.8923045246,126004.307551344,89756.1928241146,70760.904738422,101591.649877395,104314.230063418,47292.6383602812,47292.6383602812,45678.3541423267,82573.7838642449,41786.3781778188,60342.0065430414,93754.3318697047,101591.649877395,36175.8079706462,50170.0351653354,56448.536332226,41786.3781778188,66772.8036080204,56448.536332226,55222.1279283342,45678.3541423267,85302.2070384946,101591.649877395,47292.6383602812,45678.3541423267,47292.6383602812,74339.1387505421,82573.7838642449,70760.904738422,64793.5896416226,71869.8109222765,96213.6882275837,80125.0146541009,13.2761523652671
"PC 40:6"," [M-Ac-H]-@6.63",336573.855192415,432887.007589272,311795.647667657,362490.366727177,362490.366727177,328266.746833452,328266.746833452,362490.366727177,311795.647667657,394714.949936202,328266.746833452,336573.855192415,432887.007589272,336573.855192415,267537.008867386,296763.152977115,352004.975271914,432887.007589272,375529.627625284,352004.975271914,362490.366727177,563651.214799404,411292.898500065,411292.898500065,472144.840490419,659799.530305578,394714.949936202,411292.898500065,617257.682346834,512788.22308561,394714.949936202,512788.22308561,563651.214799404,472144.840490419,432887.007589272,328266.746833452,394714.949936202,472144.840490419,432887.007589272,472144.840490419,617257.682346834,659799.530305578,472144.840490419,659799.530305578,472144.840490419,659799.530305578,659799.530305578,512788.22308561,432887.007589272,512788.22308561,432887.007589272,394714.949936202,472144.840490419,563651.214799404,563651.214799404,13.8766005017142
"plasmenyl-PE 34:0"," [M-H]-@7.22",17653.0468328609,14541.282991194,17653.0468328609,26154.9063350395,26386.6191432758,20694.7584137579,23275.8576896441,26975.7613843969,40898.1228379609,20960.3514526219,32818.1265976948,29833.3524965028,21875.7054352157,22339.1385149186,16977.7126066437,26154.9063350395,21469.6889966221,14994.1933742864,12362.8544060816,14856.5922293296,16977.7126066437,10390.2614376092,16511.7738776391,17653.0468328609,17295.4484780253,29833.3524965028,26975.7613843969,16511.7738776391,24359.1009633871,11270.4635228106,26975.7613843969,34816.2292933379,28036.3954852253,16266.6007322848,21469.6889966221,659799.530305578,20960.3514526219,12796.5625080866,11976.4592245101,18996.1980238552,12362.8544060816,10807.0903027805,13942.5319546468,9827.58516510342,12964.3948766442,10081.7855588267,12184.9155840296,15924.7504294567,22339.1385149186,18227.3106571733,20397.3985975092,19551.2850426047,18546.9651133156,16977.7126066437,14159.4172870317,13.9870260442896
"PE 34:1"," [M-H]-@6.86",929044.315194367,512788.22308561,1085632.68115325,929044.315194367,1035474.07508239,1085632.68115325,702224.346138206,1085632.68115325,929044.315194367,702224.346138206,1191863.94024692,1035474.07508239,702224.346138206,1121428.542682,1085632.68115325,1809158.7219565,751429.470397799,751429.470397799,1085632.68115325,929044.315194367,702224.346138206,617257.682346834,860116.9553139,1035474.07508239,860116.9553139,512788.22308561,659799.530305578,751429.470397799,929044.315194367,702224.346138206,617257.682346834,659799.530305578,659799.530305578,411292.898500065,472144.840490419,362490.366727177,362490.366727177,702224.346138206,617257.682346834,659799.530305578,563651.214799404,617257.682346834,617257.682346834,472144.840490419,1035474.07508239,394714.949936202,563651.214799404,563651.214799404,860116.9553139,659799.530305578,617257.682346834,563651.214799404,659799.530305578,751429.470397799,702224.346138206,14.0353935741957
"PC 33:1"," [M-Ac-H]-@6.49",11469.547672019,10807.0903027805,11976.4592245101,12964.3948766442,16511.7738776391,12184.9155840296,14364.0936677753,13222.5141074643,10807.0903027805,7842.77379494768,9250.64966236269,9389.09614175612,10081.7855588267,13767.4155586639,14541.282991194,12362.8544060816,13942.5319546468,7243.7404663457,30921.7774279654,9652.2881630867,10390.2614376092,8201.64304747211,11469.547672019,9827.58516510342,10807.0903027805,13942.5319546468,11469.547672019,10390.2614376092,10807.0903027805,15403.1035120041,7468.91020537391,12796.5625080866,14159.4172870317,7842.77379494768,9098.52542038267,16266.6007322848,9098.52542038267,11692.1262614862,8868.25204713259,14159.4172870317,10213.8036292411,8058.29143969921,13767.4155586639,6612.71816521373,9652.2881630867,10390.2614376092,9389.09614175612,11270.4635228106,10390.2614376092,10390.2614376092,12184.9155840296,8420.87075083541,9827.58516510342,8201.64304747211,11106.5995383829,14.050024151594
"CL 74:11"," [M-2H](2-)@8.82",2405.41617633785,941.024114215905,2968.72173068754,1034.92573100347,1538.63447488684,1391.55056011297,1570.84326976011,1538.63447488684,1538.63447488684,1626.69860289342,1918.79593092549,1789.32580262947,1626.69860289342,1712.03191162717,2233.72773737846,854.830913687673,1257.1392907051,2258.812670135,2834.86178398825,1538.63447488684,2127.30970585188,1060.89075349743,1503.80374201632,2037.93291603604,815.524886831038,782.807801679076,319.671396577873,1338.71237844698,815.524886831038,424.015971290906,707.98961758203,707.98961758203,319.671396577873,1034.92573100347,782.807801679076,1060.89075349743,1503.80374201632,707.98961758203,578.061556304768,473.400163132699,815.524886831038,1464.39194596958,898.761494922817,640.373306046126,2258.812670135,854.830913687673,854.830913687673,743.940367277012,743.940367277012,898.761494922817,941.024114215905,707.98961758203,898.761494922817,640.373306046126,854.830913687673,14.0771707616224
"PG 35:2"," [M-H]-@5.88",2921.18181952142,4502.5501483236,3124.36269521101,2690.35120325713,2459.38728185783,3371.24020338599,3660.25599297855,4989.00768591836,4213.9000763739,898.761494922817,2348.23663247028,2690.35120325713,2459.38728185783,3004.01763718004,1391.55056011297,3944.63350248391,1960.74246301565,2744.74108536457,2530.81557511034,2127.30970585188,2377.92415703998,4568.04361430066,3514.42337190523,3719.73096664114,2187.9540251399,9652.2881630867,4684.86472175451,10213.8036292411,3820.181791235,5936.64649159397,6893.99101869691,4282.32971112297,2690.35120325713,3991.3748774096,3612.42450746274,2744.74108536457,3944.63350248391,4684.86472175451,7243.7404663457,3660.25599297855,4748.28122391277,7842.77379494768,5936.64649159397,5370.91325114622,2690.35120325713,6893.99101869691,6820.23597199196,7581.25015341629,4282.32971112297,3264.9740364125,3075.91575654467,3514.42337190523,3264.9740364125,2809.51919385145,3124.36269521101,14.1068392091357
"PI 34:1"," [M-H]-@5.78",411292.898500065,352004.975271914,394714.949936202,472144.840490419,228644.813185374,563651.214799404,411292.898500065,375529.627625284,432887.007589272,211984.842776692,411292.898500065,311795.647667657,336573.855192415,432887.007589272,362490.366727177,432887.007589272,296763.152977115,352004.975271914,267537.008867386,336573.855192415,336573.855192415,512788.22308561,336573.855192415,375529.627625284,362490.366727177,411292.898500065,352004.975271914,394714.949936202,352004.975271914,472144.840490419,432887.007589272,362490.366727177,472144.840490419,328266.746833452,394714.949936202,249085.483983685,411292.898500065,336573.855192415,375529.627625284,411292.898500065,296763.152977115,512788.22308561,394714.949936202,394714.949936202,328266.746833452,362490.366727177,411292.898500065,411292.898500065,411292.898500065,432887.007589272,352004.975271914,352004.975271914,296763.152977115,311795.647667657,328266.746833452,14.1901396362812
"PA 42:7"," [M-H]-@5.89",26386.6191432758,29833.3524965028,54000.7873822487,38297.9517129432,32818.1265976948,70760.904738422,38297.9517129432,48136.539803773,37335.188332672,89756.1928241146,60342.0065430414,64793.5896416226,52530.7338662063,28562.8753300234,47292.6383602812,58724.6142706174,43832.3602661799,56448.536332226,41786.3781778188,39833.3047734115,36175.8079706462,28036.3954852253,64793.5896416226,70760.904738422,47292.6383602812,76887.4647095449,43832.3602661799,34816.2292933379,24086.534067023,38297.9517129432,50170.0351653354,28036.3954852253,38995.8923045246,62449.6329820844,54000.7873822487,20090.3062441553,34816.2292933379,38297.9517129432,22339.1385149186,34816.2292933379,45678.3541423267,33712.1593854565,26975.7613843969,48136.539803773,60342.0065430414,50170.0351653354,41786.3781778188,20960.3514526219,38297.9517129432,45678.3541423267,42899.5234995226,36175.8079706462,44573.6204245312,55222.1279283342,48136.539803773,14.2320186197105
